0.044,0.06,0.092,0.068,0.068,0.044,0.072,0.072,0.084,0.068,0.044,0.068,0.056,0.088,0.076,0.048,0.064,0.044,0.084,0.1,0.068,0.088,0.064,0.088,0.12,0.072,0.088,0.092,0.128,0.172,0.12,0.084,0.144,0.144,0.108,0.108,0.084,0.072,0.104,0.116,0.14,0.096,0.056,0.084,0.064,0.104,0.096,0.06,0.092,0.36,0.24,0.136,0.224,0.092,0.072,0.044,0.22,0.08,0.044,0.064,0.044,0.088,0.084,0.068,0.044,0.052,0.064,0.084,0.08,0.044,0.064,0.044,0.092,0.08,0.048,0.064,0.044,0.08,0.08,0.068,0.052,0.044,0.064,0.084,0.092,0.044,0.048,0.06,0.068,0.1,0.048,0.052,0.056,0.056,0.16,0.104
0.064,0.06,0.052,0.1,0.08,0.06,0.056,0.044,0.08,0.084,0.064,0.06,0.044,0.064,0.08,0.076,0.064,0.048,0.072,0.072,0.108,0.092,0.068,0.076,0.076,0.104,0.112,0.064,0.064,0.088,0.092,0.116,0.072,0.068,0.188,0.08,0.12,0.076,0.06,0.08,0.06,0.116,0.088,0.06,0.084,0.06,0.1,0.1,0.068,0.076,0.076,1.38,2.188,0.552,0.28,0.26,0.264,0.3,2.1,0.068,0.068,0.084,0.08,0.124,0.068,0.06,0.064,0.052,0.108,0.068,0.068,0.172,0.096,0.152,0.144,0.128,0.116,0.088,0.072,0.08,0.08,0.044,0.056,0.052,0.08,0.096,0.04,0.064,0.048,0.064,0.104,0.048,0.06,0.048,0.048,0.104
0.064,0.06,0.048,0.044,0.096,0.076,0.06,0.048,0.044,0.08,0.084,0.068,0.052,0.044,0.064,0.08,0.08,0.056,0.048,0.064,0.064,0.088,0.064,0.044,0.064,0.048,0.088,0.096,0.304,0.124,0.128,0.096,0.276,0.512,0.076,0.064,0.092,0.14,0.056,0.044,0.064,0.048,0.092,0.08,0.052,0.088,0.064,0.088,0.124,0.064,0.076,0.072,0.072,0.124,0.084,0.068,0.088,0.064,0.104,0.1,0.06,0.08,0.056,1.76,1.5,0.116,0.14,0.108,0.144,0.16,0.144,0.128,0.136,0.164,0.448,0.2,0.12,0.092,0.124,0.116,0.112,0.056,0.052,0.06,0.052,0.104,0.064,0.056,0.056,0.044,0.1,0.076,0.056,0.056,0.044,0.088
0.084,0.056,0.06,0.048,0.072,0.084,0.064,0.068,0.048,0.064,0.084,0.076,0.068,0.044,0.056,0.08,0.08,0.076,0.044,0.044,0.068,0.084,0.08,0.056,0.044,0.064,0.072,0.088,0.076,0.044,0.064,0.108,0.132,0.144,0.1,0.1,0.112,0.1,0.1,0.056,0.048,0.072,0.384,0.204,0.132,0.136,0.312,0.64,0.152,0.084,0.068,0.068,0.06,0.104,0.096,0.068,0.072,0.06,0.088,0.1,0.076,0.076,0.06,0.08,0.092,0.088,0.08,0.056,0.076,0.08,0.096,0.088,0.12,0.216,0.172,0.196,0.208,0.18,0.136,0.104,0.092,0.12,0.072,0.088,0.064,0.068,0.116,0.08,0.084,0.06,0.056,0.108,0.096,0.076,0.068,0.06
0.084,0.1,0.084,0.076,0.06,0.08,0.088,0.092,0.084,0.056,0.072,0.088,0.1,0.096,0.068,0.068,0.084,0.096,0.112,0.068,0.056,0.08,0.072,0.1,0.092,0.056,0.072,0.072,0.088,0.112,0.06,0.108,0.156,0.08,0.112,0.076,0.06,0.08,0.056,0.1,0.104,0.06,0.076,0.064,0.076,0.12,0.064,0.068,0.084,0.064,0.12,0.092,0.06,0.08,0.06,0.084,0.116,0.06,0.076,0.172,0.464,0.164,0.16,0.12,0.12,0.124,0.176,0.164,1.4,0.236,0.212,0.228,0.176,0.188,0.16,0.104,0.14,0.148,0.12,0.156,0.112,0.108,0.132,0.108,0.072,0.048,0.052,0.08,0.084,0.076,0.044,0.044,0.072,0.084,0.084,0.052
0.044,0.068,0.068,0.088,0.064,0.048,0.06,0.06,0.084,0.084,0.044,0.056,0.064,0.08,0.096,0.052,0.048,0.068,0.06,0.088,0.076,0.044,0.06,0.052,0.08,0.096,0.044,0.052,0.072,0.064,0.096,0.064,0.044,0.076,0.252,0.536,0.136,0.096,0.06,0.052,0.596,0.132,0.052,0.064,0.056,0.06,0.12,0.084,0.068,0.072,0.06,0.104,0.1,0.064,0.08,0.128,0.176,0.128,0.104,0.076,0.06,0.084,0.084,0.112,0.068,0.06,0.08,0.064,0.112,0.088,0.06,0.08,0.06,0.14,0.168,0.232,0.248,0.22,0.176,0.232,0.116,0.112,0.076,0.06,0.108,0.096,0.06,0.08,0.064,0.096,0.104,0.08,0.084,0.064,0.068,0.112
0.096,0.076,0.06,0.06,0.096,0.096,0.076,0.072,0.06,0.08,0.096,0.088,0.076,0.06,0.076,0.092,0.1,0.096,0.068,0.06,0.08,0.1,0.092,0.072,0.056,0.08,0.084,0.096,0.084,0.06,0.068,0.068,0.08,0.088,0.096,0.104,0.124,0.132,0.2,0.728,0.108,0.068,0.056,0.104,0.064,0.048,0.064,0.048,0.112,0.096,0.068,0.072,0.06,0.092,0.096,0.092,0.068,0.612,0.404,0.132,0.116,0.06,0.072,0.068,0.064,0.104,0.06,0.064,0.048,0.052,0.092,0.076,0.064,0.104,0.172,0.172,0.196,0.192,0.156,0.164,0.088,0.1,0.092,0.048,0.072,0.052,0.076,0.088,0.052,0.068,0.044,0.06,0.088,0.068,0.068,0.044
0.064,0.068,0.08,0.072,0.044,0.06,0.052,0.084,0.088,0.044,0.06,0.056,0.072,0.104,0.048,0.044,0.064,0.112,0.116,0.072,0.068,0.084,0.064,0.096,0.12,0.06,0.084,0.068,0.072,0.12,0.112,0.244,0.164,0.1,0.12,0.088,0.068,0.072,0.056,0.096,0.1,0.072,0.076,0.056,0.08,0.1,0.084,0.08,0.06,0.096,0.104,0.104,0.084,0.06,0.076,0.068,0.096,0.104,0.056,0.076,0.064,0.096,0.172,0.132,0.1,0.044,1.376,1.332,0.16,0.14,0.136,0.148,0.156,0.724,0.188,0.196,0.14,0.156,0.12,0.144,0.128,0.132,0.088,0.072,0.064,0.092,0.108,0.056,0.072,0.044,0.072,0.092,0.092,0.06,0.048,0.068
0.068,0.104,0.076,0.056,0.056,0.048,0.1,0.084,0.08,0.052,0.056,0.072,0.088,0.1,0.048,0.064,0.048,0.128,0.124,0.068,0.084,0.068,0.076,0.124,0.096,0.088,0.068,0.368,0.188,0.168,0.144,0.108,0.12,0.072,0.1,0.116,0.06,0.084,0.06,0.088,0.116,0.072,0.084,0.06,0.072,0.112,0.092,0.084,0.072,0.116,0.104,0.112,0.112,0.14,0.14,0.076,0.128,0.108,0.124,0.076,0.06,0.1,0.1,0.08,0.068,0.324,2.076,0.592,1.712,0.212,0.216,0.24,0.232,0.184,0.124,0.14,0.108,0.184,0.22,0.136,0.072,0.064,0.076,0.088,0.092,0.048,0.068,0.048,0.104,0.084,0.056,0.06,0.044,0.092,0.088,0.08
0.044,0.068,0.056,0.092,0.088,0.048,0.068,0.048,0.1,0.088,0.06,0.064,0.048,0.084,0.088,0.08,0.052,0.096,0.076,0.084,0.1,0.048,0.056,0.056,0.072,0.104,0.056,0.068,0.06,0.052,0.108,0.072,0.06,0.052,0.048,0.1,0.084,0.064,0.052,0.048,0.084,0.084,0.076,0.056,0.048,0.068,0.084,0.092,0.056,0.048,0.068,0.068,0.096,0.068,0.052,0.068,0.048,0.104,0.084,0.048,0.088,0.06,0.084,0.116,0.084,0.056,0.044,0.068,0.084,0.1,0.044,0.056,0.064,0.148,0.184,0.152,0.148,0.148,0.108,0.132,0.088,0.076,0.048,0.052,0.068,0.084,0.092,0.044,0.056,0.06,0.072,0.104,0.052,0.06,0.052,0.048
0.108,0.072,0.068,0.044,0.048,0.088,0.084,0.076,0.052,0.052,0.064,0.084,0.1,0.048,0.052,0.06,0.06,0.104,0.068,0.056,0.056,0.096,0.104,0.084,0.056,0.056,0.044,0.084,0.088,0.08,0.052,0.048,0.068,0.068,0.096,0.06,0.048,0.068,0.044,0.096,0.084,0.048,0.068,0.044,0.072,0.1,0.056,0.068,0.048,0.048,0.1,0.08,0.064,0.048,0.048,0.08,0.084,0.084,0.044,0.052,0.064,0.512,0.924,0.112,0.144,1.304,1.096,0.328,0.296,0.292,0.244,0.448,2.144,0.18,0.132,0.12,0.14,0.14,0.244,0.144,0.132,0.104,0.088,0.072,0.104,0.068,0.052,0.068,0.052,0.108,0.084,0.072,0.048,0.064,0.072,0.088
0.088,0.048,0.072,0.052,0.096,0.092,0.056,0.068,0.048,0.08,0.096,0.088,0.06,0.048,0.076,0.076,0.108,0.056,0.064,0.056,0.048,0.112,0.076,0.072,0.048,0.056,0.08,0.096,0.088,0.16,0.088,0.624,0.164,0.396,0.088,0.112,0.08,0.064,0.096,0.068,0.068,0.044,0.06,0.08,0.084,0.072,0.048,0.068,0.056,0.084,0.096,0.048,0.064,0.048,0.068,0.104,0.056,0.068,0.08,0.112,0.092,0.064,0.068,0.048,0.064,0.088,0.088,0.068,0.048,0.068,0.06,0.104,0.176,0.156,0.172,0.144,0.176,0.156,0.116,0.116,0.112,0.136,0.152,0.14,0.076,0.048,0.068,0.068,0.092,0.076,0.044,0.068,0.048,0.096,0.092,0.048
0.068,0.044,0.072,0.096,0.064,0.068,0.048,0.06,0.084,0.084,0.076,0.048,0.064,0.06,0.088,0.092,0.052,0.06,0.056,0.064,0.108,0.056,0.056,0.06,0.048,0.1,0.08,0.06,0.068,0.056,0.156,0.224,0.12,0.064,0.048,0.068,0.072,0.084,0.076,0.048,0.064,0.052,0.084,0.1,0.048,0.06,0.056,0.06,0.108,0.064,0.064,0.052,0.048,0.096,0.084,0.068,0.052,0.052,0.068,0.088,1.868,1.092,0.108,0.12,0.14,0.16,0.112,0.152,0.124,0.104,0.14,0.144,0.16,0.136,0.136,0.132,0.164,0.148,0.112,0.144,0.112,0.112,0.084,0.068,0.068,0.052,0.068,0.084,0.096,0.052,0.048,0.068,0.06,0.108,0.064,0.056
0.06,0.044,0.1,0.084,0.064,0.052,0.048,0.076,0.084,0.092,0.048,0.052,0.068,0.076,0.108,0.056,0.056,0.06,0.048,0.108,0.076,0.056,0.06,0.044,0.088,0.084,0.072,0.056,0.048,0.076,0.172,0.18,0.212,0.052,0.068,0.056,0.104,0.072,0.044,0.068,0.048,0.088,0.092,0.052,0.068,0.048,0.064,0.096,0.072,0.072,0.048,0.064,0.068,0.088,0.08,0.044,0.072,0.044,0.124,0.168,0.128,0.084,0.044,0.084,0.084,0.352,0.528,0.272,0.06,0.092,0.092,0.048,0.068,0.048,0.076,0.084,0.088,0.052,0.052,0.064,0.068,0.108,0.052,0.068,0.048,0.056,0.1,0.076,0.068,0.048,0.068,0.06,0.096,0.076,0.064,0.132
0.064,0.108,0.084,0.056,0.064,0.048,0.076,0.088,0.084,0.052,0.048,0.068,0.072,0.108,0.052,0.052,0.064,0.048,0.108,0.076,0.056,0.06,0.048,0.096,0.084,0.076,0.052,0.048,0.068,0.084,0.096,0.056,0.048,0.068,0.056,0.104,0.072,0.048,1.224,1.072,0.108,0.088,0.088,0.072,0.112,0.08,0.116,0.1,0.096,0.12,0.096,0.08,0.092,0.492,0.152,0.156,0.232,0.26,0.2,0.136,0.156,0.132,0.364,0.368,0.364,0.048,0.068,0.044,0.096,0.084,0.068,0.048,0.068,0.048,0.108,0.068,0.068,0.048,0.06,0.072,0.096,0.064,0.052,0.06,0.048,0.104,0.076,0.068,0.044,0.068,0.06,0.108,0.06,0.06,0.052,0.052
0.092,0.084,0.068,0.048,0.064,0.052,0.108,0.068,0.056,0.056,0.048,0.092,0.08,0.116,0.056,0.064,0.048,0.096,0.096,0.044,0.068,0.044,0.084,0.084,0.068,0.06,0.044,0.068,0.08,0.1,0.048,0.048,0.064,0.056,0.108,0.064,0.06,0.056,0.044,0.244,0.092,0.104,0.636,0.16,0.088,0.116,0.156,0.048,0.068,0.048,0.084,0.096,0.064,0.064,0.048,0.068,0.08,0.1,0.052,0.052,0.06,0.06,0.108,0.064,0.068,0.048,0.056,0.088,0.084,0.072,0.044,0.068,0.052,0.096,0.084,0.048,0.068,0.056,0.124,0.124,0.104,0.084,0.048,0.068,0.084,0.096,0.052,0.048,0.064,0.06,0.108,0.064,0.06,0.056,0.044,0.1
0.084,0.068,0.048,0.052,0.068,0.088,0.088,0.048,0.06,0.056,0.068,0.108,0.052,0.068,0.048,0.048,0.104,0.076,0.068,0.048,0.056,0.072,0.084,0.084,0.044,0.064,0.052,0.084,0.112,0.044,0.072,0.056,0.056,0.104,0.12,0.16,0.132,0.2,0.204,0.152,0.152,0.108,0.24,0.152,0.084,0.096,0.044,0.064,0.044,0.072,0.088,0.068,0.06,0.044,0.068,0.068,0.1,0.056,0.04,0.068,0.044,0.104,0.076,0.056,0.052,0.044,0.08,0.084,0.08,0.052,0.108,0.104,0.132,0.152,0.088,0.112,0.092,0.12,0.128,0.108,0.088,0.048,0.068,0.068,0.104,0.056,0.048,0.064,0.048,0.104,0.076,0.06,0.052,0.048,0.084,0.084
0.08,0.044,0.06,0.056,0.08,0.1,0.048,0.064,0.048,0.056,0.104,0.068,0.068,0.044,0.06,0.076,0.084,0.076,0.044,0.068,0.044,0.092,0.092,0.044,0.068,0.048,0.068,0.096,0.064,0.064,0.048,0.064,0.16,0.132,0.144,0.116,0.14,0.172,0.416,0.44,0.08,0.06,0.064,0.068,0.108,0.06,0.068,0.048,0.068,0.08,0.108,0.048,0.068,0.048,0.076,0.088,0.092,0.044,0.072,0.044,0.092,0.096,0.072,0.052,0.06,0.056,0.092,0.548,2.68,0.104,0.104,0.244,0.632,0.104,0.096,0.132,0.1,0.152,0.112,0.088,0.052,0.076,0.076,0.104,0.052,0.064,0.052,0.064,0.096,0.076,0.064,0.048,0.068,0.068,0.108,0.056
0.068,0.052,0.072,0.088,0.092,0.056,0.052,0.064,0.068,0.104,0.06,0.068,0.048,0.068,0.084,0.092,0.056,0.14,0.08,0.06,0.108,0.064,0.064,0.048,0.064,0.08,0.088,0.072,0.048,0.068,0.056,0.104,0.068,0.068,0.048,0.052,0.084,0.088,0.072,0.048,0.068,0.048,0.1,0.08,0.048,0.068,0.044,0.092,0.084,0.076,0.048,0.052,0.064,0.084,0.1,0.048,0.116,0.148,0.16,0.14,0.088,0.188,0.196,0.088,0.084,0.104,0.044,0.06,0.056,0.06,0.108,0.064,0.148,0.124,0.148,0.168,0.18,0.14,0.088,0.112,0.092,0.124,0.076,0.076,0.052,0.056,0.088,0.084,0.072,0.048,0.068,0.056,0.104,0.072,0.056,0.06
0.048,0.088,0.088,0.076,0.048,0.06,0.056,0.084,0.1,0.052,0.072,0.048,0.08,0.092,0.06,0.068,0.048,0.128,0.088,0.1,0.052,0.088,0.068,0.056,0.108,0.064,0.068,0.048,0.052,0.092,0.088,0.076,0.048,0.064,0.056,0.092,0.088,0.044,0.068,0.048,0.088,0.092,0.056,0.064,0.048,0.072,0.088,0.088,0.052,0.048,0.068,0.068,0.104,0.06,0.06,0.056,0.044,0.108,0.08,0.068,0.048,0.064,0.068,0.092,0.076,0.048,0.076,1.24,0.204,0.2,0.204,0.224,0.204,0.204,2.196,0.196,0.116,0.14,0.164,0.136,0.148,0.096,0.112,0.092,0.092,0.1,0.076,0.072,0.052,0.076,0.072,0.096,0.064,0.048,0.068,0.048
0.108,0.072,0.056,0.06,0.044,0.088,0.088,0.076,0.048,0.052,0.06,0.088,0.104,0.048,0.068,0.048,0.068,0.1,0.064,0.068,0.048,0.06,0.08,0.092,0.064,0.048,0.068,0.06,0.1,0.08,0.048,0.068,0.044,0.092,0.104,0.14,0.148,0.18,0.108,0.084,0.088,0.06,0.044,0.068,0.06,0.104,0.064,0.052,0.064,0.044,0.1,0.096,0.076,0.044,0.068,0.06,0.108,0.068,0.06,0.052,0.056,0.092,0.088,0.068,0.044,0.068,0.056,0.108,0.068,0.08,0.076,0.08,0.088,0.088,0.136,0.152,0.172,0.152,0.212,0.184,0.164,0.136,0.14,0.108,0.112,0.084,0.052,0.076,0.052,0.1,0.088,0.06,0.056,0.048,0.072,0.088
0.092,0.048,0.064,0.052,0.072,0.1,0.06,0.068,0.048,0.068,0.08,0.088,0.068,0.048,0.068,0.052,0.108,0.08,0.048,0.068,0.048,0.088,0.088,0.072,0.056,0.048,0.068,0.08,0.1,0.056,0.044,0.072,0.048,0.124,2.048,0.288,0.12,0.148,0.156,0.864,0.24,0.136,0.58,0.128,0.204,0.096,0.076,0.048,0.068,0.064,0.132,0.084,0.056,0.06,0.048,0.08,0.088,0.084,0.048,0.068,0.044,0.092,0.088,0.06,0.06,0.048,0.108,0.128,0.14,0.044,0.068,0.048,0.108,0.14,1.132,1.252,0.232,0.24,0.168,0.208,0.184,0.068,0.056,0.056,0.136,0.136,0.136,0.088,0.076,0.064,0.112,0.08,0.056,0.064,0.052,0.092
0.088,0.088,0.048,0.064,0.06,0.08,0.108,0.056,0.072,0.048,0.068,0.096,0.084,0.068,0.052,0.076,0.064,0.116,0.076,0.056,0.068,0.052,0.096,0.088,0.076,0.052,0.056,0.068,0.088,0.104,0.052,0.068,0.056,0.06,1.896,0.48,0.152,0.092,1.268,0.896,0.252,0.836,0.244,0.252,0.26,0.18,0.176,0.196,0.176,0.192,0.168,0.216,0.14,0.132,0.132,0.644,0.16,0.18,0.196,0.14,0.16,0.156,0.232,0.216,0.172,0.104,0.12,0.1,0.088,0.096,0.048,0.068,0.048,0.164,0.172,0.16,0.112,0.1,0.116,0.152,0.148,0.096,0.072,0.052,0.068,0.084,0.1,0.048,0.056,0.06,0.056,0.108,0.068,0.068,0.048,0.068
0.072,0.092,0.068,0.048,0.068,0.048,0.104,0.088,0.064,0.052,0.056,0.072,0.088,0.092,0.044,0.068,0.052,0.08,0.096,0.056,0.068,0.048,0.068,0.08,0.1,0.052,0.048,0.072,0.06,0.108,0.072,0.064,0.052,0.1,0.136,0.14,0.16,0.136,0.06,0.056,0.08,0.104,0.048,0.064,0.048,0.064,0.096,0.072,0.068,0.044,0.068,0.064,0.092,0.072,0.048,0.08,0.436,1.424,0.396,0.132,0.112,0.14,0.192,0.128,0.112,0.096,0.116,0.104,0.156,0.172,0.128,0.152,0.156,0.2,0.188,0.172,0.116,0.12,0.112,0.12,0.14,0.092,0.072,0.052,0.08,0.1,0.068,0.068,0.044,0.072,0.072,0.1,0.06,0.048,0.068,0.044
0.108,0.076,0.064,0.052,0.048,0.08,0.084,0.088,0.048,0.06,0.052,0.072,0.108,0.056,0.072,0.048,0.056,0.104,0.08,0.068,0.044,0.064,0.064,0.084,0.084,0.048,0.068,0.052,0.084,0.1,0.052,0.068,0.044,0.064,0.144,0.124,0.12,0.1,0.116,0.132,0.14,0.144,0.124,0.136,0.144,0.176,0.132,0.32,0.124,0.06,0.112,0.088,0.076,0.084,0.496,1.244,2.508,0.316,0.06,0.068,0.048,0.112,0.116,0.112,0.076,0.06,0.076,0.156,0.156,0.128,0.152,0.18,0.216,0.164,0.16,0.168,0.168,0.176,0.208,0.108,0.132,0.112,0.124,0.116,0.1,0.052,0.072,0.052,0.096,0.084,0.072,0.048,0.064,0.056,0.104,0.068
0.064,0.048,0.056,0.088,0.084,0.068,0.048,0.064,0.052,0.104,0.072,0.064,0.048,0.06,0.08,0.088,0.076,0.044,0.072,0.044,0.104,0.076,0.052,0.056,0.044,0.088,0.084,0.076,0.044,0.052,0.06,0.092,0.1,0.044,0.132,0.132,0.144,0.172,0.132,0.14,0.12,0.144,0.312,0.704,0.428,0.068,0.064,0.052,0.108,0.064,0.068,0.068,0.096,0.08,0.104,0.056,0.056,0.572,0.084,0.104,0.068,0.12,0.056,0.148,0.188,0.192,0.192,0.2,0.192,0.192,0.176,0.148,0.16,0.14,0.176,0.168,0.192,0.16,0.208,0.152,0.124,0.104,0.108,0.104,0.092,0.116,0.092,0.112,0.092,0.116,0.092,0.1,0.104,0.092,0.112,0.092
0.112,0.092,0.108,0.096,0.096,0.112,0.088,0.116,0.088,0.112,0.096,0.1,0.112,0.092,0.112,0.092,0.108,0.1,0.092,0.116,0.092,0.112,0.092,0.096,0.104,0.092,0.112,0.1,0.108,0.1,0.152,0.192,0.168,0.144,0.092,0.096,0.108,0.088,0.112,0.56,1.736,0.912,1.764,0.704,0.736,0.548,0.436,0.452,2.14,0.18,0.176,1.24,0.168,0.108,0.144,0.128,0.152,0.112,1.556,0.66,1.6,0.244,0.168,0.108,0.104,0.08,0.068,0.076,0.112,0.152,0.14,0.152,0.136,0.22,0.104,0.216,0.208,0.232,0.18,0.116,0.056,0.064,0.088,0.1,0.092,0.056,0.068,0.052,0.084,0.084,0.104,0.044,0.064,0.048,0.068,0.088
0.096,0.052,0.052,0.06,0.044,0.108,0.08,0.072,0.044,0.064,0.044,0.096,0.092,0.052,0.068,0.044,0.072,0.08,0.104,0.052,0.056,0.056,0.044,0.096,0.08,0.076,0.044,0.068,0.056,0.072,0.108,0.28,0.116,0.092,0.112,0.124,0.176,0.812,0.144,0.136,0.048,0.092,0.084,0.072,0.052,0.044,0.068,0.068,0.108,0.056,0.056,0.056,0.056,0.092,0.084,0.104,0.096,0.108,0.076,0.088,0.084,0.1,0.124,0.408,0.096,0.088,0.104,0.06,0.064,0.048,0.064,0.084,0.104,0.068,0.064,0.048,0.052,0.088,0.084,0.108,0.1,0.112,0.088,0.128,0.092,0.096,0.06,0.044,0.068,0.056,0.108,0.084,0.064,0.052,0.048,0.072
0.084,0.104,0.056,0.064,0.048,0.048,0.104,0.08,0.08,0.044,0.064,0.048,0.084,0.108,0.064,0.068,0.044,0.06,0.092,0.084,0.084,0.048,0.06,0.048,0.072,0.104,0.064,0.068,0.044,0.052,0.08,0.084,0.172,1.864,0.816,0.108,0.14,0.136,0.264,0.204,0.08,0.056,0.056,0.108,0.08,0.068,0.044,0.068,0.044,0.096,0.096,0.056,0.068,0.048,0.064,0.08,0.1,0.06,0.044,0.068,0.076,0.144,0.132,0.12,0.892,0.676,0.66,0.316,0.264,0.22,0.228,0.072,0.108,0.224,0.204,0.176,0.14,0.308,0.112,0.132,0.148,0.148,0.112,0.084,0.072,0.048,0.108,0.092,0.056,0.056,0.044,0.068,0.068,0.104,0.06,0.048
0.06,0.044,0.08,0.084,0.084,0.052,0.044,0.068,0.044,0.104,0.08,0.048,0.064,0.044,0.072,0.084,0.084,0.076,0.048,0.068,0.044,0.068,0.152,0.104,0.08,0.092,0.136,0.172,0.172,0.18,0.136,0.068,0.056,0.048,0.104,0.076,0.056,0.052,0.048,0.064,0.076,0.096,0.056,0.048,0.064,0.044,0.084,0.092,0.06,0.064,0.044,0.056,0.068,0.084,0.088,0.044,0.06,0.092,0.088,0.148,0.116,0.06,0.056,0.044,0.068,0.076,0.1,0.056,0.056,0.108,0.088,0.124,0.116,0.1,0.144,0.148,0.168,0.112,0.164,0.16,0.084,0.076,0.052,0.056,0.108,0.084,0.064,0.048,0.052,0.056,0.08,0.104,0.048,0.052,0.06,0.044
0.088,0.084,0.064,0.06,0.044,0.068,0.056,0.088,0.088,0.044,0.064,0.044,0.052,0.108,0.08,0.068,0.048,0.052,0.064,0.076,0.1,0.056,0.044,0.068,0.044,0.076,0.096,0.136,0.152,0.128,0.136,0.152,0.184,0.24,0.136,0.12,0.144,0.1,0.132,0.648,0.128,0.1,0.056,0.168,0.092,0.056,0.068,0.044,0.06,0.08,0.084,0.72,2.248,0.888,0.652,0.148,0.084,0.076,0.052,0.048,0.064,0.072,0.104,0.056,0.06,0.052,0.044,0.088,0.08,0.084,0.044,0.06,0.048,0.628,0.152,0.124,0.148,0.156,0.168,0.076,0.136,0.088,0.072,0.052,0.068,0.068,0.092,0.092,0.044,0.068,0.048,0.072,0.088,0.088,0.056,0.048
0.064,0.052,0.108,0.076,0.068,0.048,0.052,0.06,0.084,0.108,0.044,0.072,0.048,0.06,0.092,0.084,0.072,0.048,0.064,0.044,0.088,0.096,0.048,0.064,0.048,0.064,0.076,0.328,0.112,0.064,0.072,0.044,0.092,0.084,0.056,0.064,0.048,0.064,0.072,0.088,0.072,0.044,0.068,0.044,0.08,0.092,0.06,0.064,0.048,0.064,0.064,0.088,0.08,0.524,0.204,0.048,0.104,0.088,0.08,0.056,0.048,0.068,0.056,0.108,0.072,0.064,0.052,0.052,0.072,0.084,0.096,0.048,0.08,0.112,0.26,0.296,0.684,0.8,0.192,0.192,0.184,0.264,0.168,1.464,0.62,0.076,0.056,0.104,0.088,0.056,0.06,0.044,0.068,0.076,0.104,0.052
0.064,0.048,0.052,0.088,0.08,0.08,0.048,0.064,0.048,0.076,0.096,0.06,0.068,0.044,0.068,0.06,0.104,0.08,0.048,0.068,0.044,0.08,0.084,0.084,0.052,0.048,0.064,0.056,0.116,0.08,0.096,0.14,0.124,0.148,0.168,0.18,0.124,0.128,0.424,0.18,0.424,0.148,0.14,0.128,0.144,0.068,0.076,0.108,0.056,0.064,0.072,0.148,0.336,0.184,0.288,0.176,0.452,0.396,0.092,0.084,0.08,0.048,0.06,0.048,0.068,0.1,0.064,0.068,0.044,0.068,0.056,0.104,0.072,0.052,0.124,0.304,0.136,0.148,0.156,0.116,0.128,0.104,0.108,0.124,0.124,0.052,0.06,0.064,0.052,0.108,0.08,0.068,0.044,0.064,0.048,0.1
0.084,0.056,0.056,0.044,0.064,0.08,0.104,0.048,0.064,0.044,0.056,0.088,0.08,0.072,0.044,0.068,0.044,0.096,0.088,0.06,0.06,0.052,0.068,0.068,0.104,0.056,0.056,0.064,0.048,0.088,0.084,0.116,0.096,0.1,0.068,0.092,0.596,0.128,0.144,0.816,0.164,0.14,0.124,0.084,0.064,0.056,0.048,0.064,0.076,0.104,0.056,0.068,0.044,0.072,0.076,0.092,0.072,0.044,0.084,0.06,0.092,0.084,0.08,0.044,0.06,0.052,0.076,0.108,0.084,0.072,0.096,0.16,0.16,0.188,0.144,0.144,0.148,0.108,0.124,0.156,0.136,0.096,0.104,0.08,0.092,0.084,0.08,0.044,0.056,0.06,0.072,0.104,0.06,0.068,0.044,0.068
0.072,0.092,0.072,0.048,0.068,0.044,0.092,0.084,0.072,0.052,0.048,0.064,0.076,0.108,0.064,0.064,0.056,0.052,0.08,0.084,0.084,0.048,0.096,0.056,0.096,0.084,0.08,0.064,0.048,0.068,0.06,0.108,0.064,0.064,0.052,0.048,0.076,0.084,0.092,0.044,0.068,0.048,0.064,0.1,0.068,0.068,0.048,0.064,0.06,0.092,0.084,0.048,0.068,0.044,0.304,0.092,0.108,0.052,0.068,0.048,0.404,1.216,0.496,0.104,0.076,0.06,0.048,0.104,0.08,0.072,0.044,0.068,0.044,0.108,0.08,0.072,0.052,0.072,0.1,0.156,0.116,0.104,0.064,0.068,0.044,0.104,0.08,0.068,0.044,0.06,0.048,0.096,0.092,0.052,0.06,0.044
0.064,0.08,0.104,0.048,0.064,0.044,0.068,0.08,0.096,0.052,0.052,0.056,0.048,0.1,0.08,0.072,0.044,0.092,0.056,0.092,0.088,0.056,0.06,0.048,0.128,0.128,0.14,0.052,0.068,0.052,0.052,0.088,0.096,0.092,0.056,0.068,0.044,0.092,0.084,0.06,0.06,0.044,0.064,0.072,0.104,0.056,0.056,0.052,0.048,0.176,0.176,0.092,0.044,0.06,0.052,0.068,0.1,0.104,0.132,1.964,0.32,0.108,0.108,0.072,0.052,0.06,0.044,0.08,0.084,0.092,0.044,0.064,0.048,0.096,0.16,0.14,0.116,0.096,0.112,0.088,0.112,0.076,0.052,0.056,0.044,0.068,0.088,0.096,0.048,0.064,0.044,0.056,0.096,0.08,0.064,0.048
